"","emd","구분","대여소번호","대여소명","대여소.주소","거치대수","lat","lon","population","school","subway","culture","travel","han_river"
"160","구산동","은평구","933","LG서비스 역촌점","서울특별시 은평구 서오릉로 163LG서비스 역촌점",10,37.612484,126.914879,"32628",3,0,2,1,6060.09112580794
"161","구산동","은평구","932","예일여중","서울특별시 은평구 연서로 117예일여중",10,37.610004,126.916397,"32628",4,1,1,0,5889.98941156462
"162","구의1동","광진구","3520","광진경찰서","서울특별시 광진구 자양로 167광진경찰서",10,37.542519,127.084084,"22663",3,0,14,7,1522.75220387829
"163","구의2동","광진구","3537","아차산 휴먼시아 아파트 옆","서울특별시 광진구 천호대로 716아차산 휴먼시아 아파트 옆",15,37.548489,127.093758,"24846",1,0,5,3,1346.52181693649
"164","구의2동","광진구","549","아차산역 3번출구","서울특별시 광진구 구의동 96아차산역 3번출구",10,37.551224,127.089706,"24846",3,1,5,8,1777.29029757474
"165","구의3동","광진구","552","대림아크로리버 앞","서울특별시 광진구 구의강변로 64대림아크로리버 앞",10,37.536579,127.092972,"28500",1,0,5,0,633.323149353276
"166","구의3동","광진구","542","강변역 4번출구 뒤","서울특별시 광진구 구의동 546-6강변역 1,4번 출구 아래",19,37.535465,127.094482,"28500",1,1,5,0,537.934849751614
"167","구의3동","광진구","551","구의삼성쉐르빌 앞","서울특별시 광진구 구의강변로 106구의삼성쉐르빌 앞",10,37.540062,127.094498,"28500",0,0,4,0,575.394241533351
"168","구의3동","광진구","555","구의3동주민센터","서울특별시 광진구 강변역로 17구의3동주민센터",10,37.537849,127.092171,"28500",1,0,5,0,699.542319183171
"169","구의3동","광진구","543","구의공원(테크노마트 앞)","서울특별시 광진구 구의동 546-3구의공원(테크노마트 앞)",20,37.535969,127.094673,"28500",1,1,5,0,502.169574015069
"170","군자동","광진구","584","광진광장 교통섬","서울특별시 광진구 군자동 374-8광진광장 교통섬",20,37.547829,127.072632,"23619",1,1,17,12,1906.91259391351
"171","군자동","광진구","3524","세종대학교","서울특별시 광진구 군자로 114세종대학교",15,37.550236,127.073822,"23619",2,0,17,10,2193.76301440055
"172","군자동","광진구","3509","세종사이버대학교","서울특별시 광진구 군자동 111-2세종사이버대학교",20,37.553417,127.073196,"23619",2,0,12,7,2519.36462180181
"173","군자동","광진구","540","군자역 7번출구 베스트샵 앞","서울특별시 광진구 군자동 499군자역 7번출구 베스트샵 앞",8,37.55603,127.078644,"23619",0,1,11,6,2808.10290965611
"174","군자동","광진구","516","광진메디칼 앞","서울특별시 광진구 광나루로 355광진메디컬앞",10,37.548405,127.069366,"23619",0,0,19,7,1882.277000369
"175","군자동","광진구","571","어린이대공원역6번출구","서울특별시 광진구 군자로 74어린이대공원역6번출구",20,37.548496,127.07476,"23619",1,1,19,11,2035.70286441115
"176","금호1가동","성동구","3531","논골사거리(금호도서관 입구)","서울특별시 성동구 난계로 20논골사거리(금호도서관 입구)",15,37.554779,127.024841,"13087",1,0,3,3,1163.85690271381
"177","금호1가동","성동구","580","신금호역 3번출구 뒤","서울특별시 성동구 무수막길 97신금호역 3번출구 뒤",6,37.554493,127.02021,"13087",1,1,4,2,1258.45044954957
"178","금호2.3가동","성동구","522","금호역 1번출구 앞","서울특별시 성동구 금호동3가 1575-3금호역 1번출구 앞",9,37.548641,127.016426,"21740",1,1,4,4,905.056541140632
"179","금호2.3가동","성동구","534","금호사거리","서울특별시 성동구 금호동2가 1205-1금호사거리",20,37.548634,127.025726,"21740",0,0,2,2,476.01896825797
"180","금호2.3가동","성동구","524","래미안금호하이리버 아파트 102동 옆","서울특별시 성동구 금호동2가 1220-1래미안금호하이리버 아파트 102동 옆",10,37.5522,127.025055,"21740",1,0,2,3,877.248827221993
"181","금호4가동","성동구","564","금호역 3번출구","서울특별시 성동구 동호로 99금호역 3번출구",15,37.547928,127.015572,"14133",1,1,5,4,866.969323486933
"182","금호4가동","성동구","3525","금호스포츠센터앞","서울특별시 성동구 금호로 30독서당 인문아카데미센터",15,37.546089,127.02507,"14133",1,0,2,1,234.446988390087
"183","금호4가동","성동구","533","우리은행 금호동 지점 앞","서울특별시 성동구 금호동4가 1101우리은행 금호동 지점 앞",7,37.548149,127.021088,"14133",1,0,2,3,645.934438809388
"184","길동","강동구","1047","건강보험 강동지사kt","서울특별시 강동구 천호대로175길 39건강보험 강동지사kt",10,37.536381,127.137253,"49541",1,0,3,4,1771.6542607752
"185","길동","강동구","1017","맥도날드(길동)","서울특별시 강동구 천호대로 1207맥도날드(길동)",20,37.535473,127.145172,"49541",0,0,3,7,2400.33749342113
"186","길동","강동구","1010","강동세무서","서울특별시 강동구 천호대로 1139길동 467",20,37.534481,127.138344,"49541",0,0,3,1,1979.86267344775
"187","길음1동","성북구","1367","길음문화복합미디어센터","서울특별시 성북구 길음로7길 20길음문화복합미디어센터",15,37.603512,127.02256,"36265",0,0,3,1,6587.26807165359
"188","길음1동","성북구","1348","성북제일새마을금고 본점 앞","서울특별시 성북구 길음로 20성북제일새마을금고 본점 앞",12,37.604752,127.022758,"36265",0,0,2,0,6724.16843186657
"189","길음1동","성북구","1318","길음역 3번출구 뒤","서울특별시 성북구 동소문로 248동소문로248",10,37.603085,127.024788,"36265",1,1,3,1,6531.76708984481
"190","길음1동","성북구","1346","길음8골어린이공원 옆","서울특별시 성북구 길음로13길 22길음8골어린이공원 옆",15,37.608978,127.020248,"36265",2,0,2,0,7208.12595981058
"191","길음1동","성북구","1347","길음래미안아파트817동 상가 앞","서울특별시 성북구 길음로 33길음래미안아파트817동 상가 앞",20,37.607105,127.0215,"36265",1,0,1,0,6992.17516418687
"192","길음2동","성북구","1369","미아사거리","서울특별시 성북구 동소문로 327미아사거리",15,37.609131,127.030029,"15873",2,0,3,1,7208.58575782768
"193","낙성대동","관악구","2122","낙성대로 입구","서울특별시 관악구 남부순환로 1889관악구 봉천동 1693-38",20,37.478058,126.960495,"22841",1,0,7,6,3668.28855428047
"194","낙성대동","관악구","2159","인헌초교","서울특별시 관악구 봉천동 244-1 인헌초교",10,37.47509,126.959229,"22841",1,0,10,6,4009.34213538084
"195","낙성대동","관악구","2130","영어마을 관악캠프","서울특별시 관악구 낙성대로 70관악구 봉천동 274-4",15,37.47197,126.958763,"22841",0,0,9,6,4332.29559192573
"196","낙성대동","관악구","2129","낙성대 과학전시관","서울특별시 관악구 낙성대로 101관악구 봉천동 244-1",10,37.469055,126.958145,"22841",0,0,9,6,4644.87555999593
"197","낙성대동","관악구","2128","관악구청교차로","서울특별시 관악구 관악로 153관악구 봉천동 979-3",12,37.479164,126.952583,"22841",0,0,4,4,3982.1931461549
"198","낙성대동","관악구","2111","서울대입구역 1번출구","서울특별시 관악구 남부순환로 1830서울대입구역1번출구",10,37.480869,126.953316,"22841",1,1,4,4,3797.10660685709
"199","난곡동","관악구","2106","난곡 새마을금고","서울특별시 관악구 난곡로 210관악구 신림동 614-25",12,37.473728,126.918404,"29799",0,0,1,1,4869.74060616238
"200","난향동","관악구","2127","보성운수차고지 맞은편","서울특별시 관악구 난곡로 99관악구 신림동 666-30",10,37.464886,126.919479,"16447",0,0,0,3,5833.6647738849
"201","남가좌1동","서대문구","179","가좌역 4번출구 앞","서울특별시 서대문구 남가좌동 293-3 가좌역 4번출구 앞",15,37.569122,126.914795,"3389",1,1,4,2,2209.76370011193
"202","남가좌1동","서대문구","166","가재울 초등학교","서울특별시 서대문구 연희동 530남가좌1동 주민센터",20,37.573277,126.919678,"3389",1,0,9,0,2841.62136456974
"203","남가좌2동","서대문구","174","명지대학교 학생회관","서울특별시 서대문구 거북골로 34서대문구 거북골로 34",10,37.580589,126.923447,"28447",1,0,9,1,3682.06979830065
"204","남가좌2동","서대문구","170","가재울 뉴타운 주유소 옆","서울특별시 서대문구 남가좌동 124가재울 뉴타운 주유소 옆",10,37.573112,126.922447,"28447",0,0,13,0,2996.31065531144
"205","남가좌2동","서대문구","176","명지대학교 도서관","서울특별시 서대문구 거북골로 34서대문구 거북골로 34",10,37.581097,126.924026,"28447",1,0,9,1,3758.17537016805
"206","남영동","용산구","838","숙대입구역 4번출구","서울특별시 용산구 한강대로 지하 306숙대입구역 4번출구",8,37.54446,126.972389,"7575",3,1,24,4,2421.87023610874
"207","남영동","용산구","807","서울역 12번 출구 앞","서울특별시 용산구 동자동 14-229서울역 12번 출구 앞",10,37.552277,126.972687,"7575",0,1,20,8,3056.24201206536
"208","남영동","용산구","812","용산전쟁기념관","서울특별시 용산구 용산동1가 8-4용산전쟁기념관",20,37.53484,126.977661,"7575",0,0,23,5,1963.02025693888
"209","남영동","용산구","835","남영역 건너편","서울특별시 용산구 한강대로77길 18남영역 건너편",10,37.541981,126.971542,"7575",3,1,24,4,2193.09145160994
"210","남영동","용산구","820","청파동입구 교차로","서울특별시 용산구 한강대로 349청파동입구 교차로",10,37.549026,126.971947,"7575",0,0,17,2,2739.72177565389
"211","남영동","용산구","828","숙대입구역 8번","서울특별시 용산구 한강대로 289숙대입구역 8번",7,37.544079,126.972,"7575",3,1,24,4,2368.65054365618
"212","남현동","관악구","2104","사당역 5번출구","서울특별시 동작구 남부순환로 지하 2089관악구 남현동 1060-12",13,37.476089,126.981331,"17986",0,2,8,2,3351.81585890969
"213","내곡동","서초구","2286","탑성마을입구","서울특별시 서초구 탑성말길 2탑성마을입구",10,37.458549,127.055885,"17062",0,0,2,4,6777.59577291462
"214","내곡동","서초구","2202","청계산입구역 1번출구","서울특별시 서초구 청계산로 지하 179서초구 신원동 276-1",20,37.448936,127.054375,"17062",0,1,0,3,7849.00741028253
"215","내곡동","서초구","2275","염곡치안센터 건너편","서울특별시 염곡동 260-1염곡치안센터 건너편",10,37.461578,127.048798,"17062",0,0,3,4,6635.76697855316
"216","내곡동","서초구","2207","내곡파출소 뒤 정자","서울특별시 서초구 헌릉로 226서초구 내곡동 184-27",9,37.454407,127.064926,"17062",1,0,1,3,7085.35302216486
"217","내곡동","서초구","2270","서초포레스타 7단지","서울특별시 신원동 266서초포레스타 7단지",10,37.448967,127.057739,"17062",0,0,0,3,7783.25406690508
"218","내곡동","서초구","2205","내곡3단지 어린이공원 앞","서울특별시 서초구 청계산로9길 76서초구 신원동 411-69",15,37.453751,127.05938,"17062",1,0,0,5,7232.89286725419
"219","내곡동","서초구","2201","본마을 정류소 앞","서울특별시 서초구 본마을2길 2서초구 신원동 485-13",20,37.453281,127.051483,"17062",0,0,2,5,7443.82275236467
"220","내곡동","서초구","2288","안골마을입구","서울특별시 서초구 안골2길 3안골마을입구",10,37.455608,127.064453,"17062",1,0,1,2,6957.93368277037
"221","내곡동","서초구","2287","능안마을입구","서울특별시 서초구 능안말길 1-2능안마을입구",10,37.45562,127.067101,"17062",0,0,1,4,6930.26245760885
"222","내곡동","서초구","2206","언남초등학교 앞","서울특별시 서초구 헌릉로8길 42서초구 내곡동 123-1",20,37.454399,127.062309,"17062",1,0,0,4,7117.90284562084
"223","내곡동","서초구","2501","서초 포레스타5단지","서울특별시 서초구 청계산로7길 43서초 포레스타5단지",10,37.450661,127.05706,"17062",1,0,0,4,7610.26562679916
"224","노량진1동","동작구","2054","삼익아파트","서울특별시 동작구 만양로 84노량진동 118-14",10,37.510548,126.944847,"35823",0,0,6,2,1107.76190214844
"225","노량진1동","동작구","2058","노량진동 맥도널드앞","서울특별시 동작구 노량진동 113-7 노량진동 맥도널드앞",10,37.513523,126.943527,"35823",0,1,8,3,757.305442391498
"226","노량진1동","동작구","2002","노들역 1번출구","서울특별시 동작구 노량진로 지하 238동작구 본동 344-10",20,37.512844,126.952469,"35823",0,1,5,5,739.527450878109
"227","노량진1동","동작구","2003","사육신공원앞","서울특별시 동작구 노량진로 191동작구 노량진동 152-7",10,37.513359,126.948059,"35823",1,0,5,3,959.106777757769
"228","노량진1동","동작구","2070","노량진역 2번 출구 앞","서울특별시 동작구 노량진로 155노량진역 2번 출구 앞",12,37.51392,126.943069,"35823",0,2,8,3,704.572725582092
"229","노량진2동","동작구","2013","장승배기역 5번출구","서울특별시 동작구 상도로 지하 188동작구 노량진동 311-4",30,37.505852,126.939362,"15142",1,1,6,1,1281.85354561649
"230","노량진2동","동작구","2050","노량진역 5번출구","서울특별시 동작구 노량진로 지하 130노량진동 60-11",10,37.513248,126.939972,"15142",1,1,12,3,600.421762332795
"231","녹번동","은평구","917","녹번역 4번출구","서울특별시 은평구 녹번동 55녹번역 4번출구",9,37.601299,126.935349,"30596",1,1,5,2,6119.03192390427
"232","녹번동","은평구","900","은평예술회관","서울특별시 은평구 녹번동 85-4은평예술회관",20,37.603943,126.927696,"30596",1,0,6,1,5952.64724145829
